headline,source,publish_date,year,url,source_split
Hurricane Milton: Storm's eye wall begins to move onshore near Tampa,NBC,2024-10-09,2024,https://www.nbcnews.com/weather/hurricanes/live-blog/hurricane-milton-live-updates-rcna174624,starter
Trump guilty verdict reveals split among former GOP presidential primary opponents,FoxNews,2024-05-31,2024,https://www.foxnews.com/politics/trump-guilty-verdict-reveals-split-former-gop-presidential-primary-opponents.print,starter
Thomas Jefferson statue's removal from New York City Hall a 'disgrace': Douglas Murray,FoxNews,2021-11-24,2021,https://www.foxnews.com/media/thomas-jefferson-statues-removal-from-new-york-city-hall-a-disgrace-douglas-murray,starter
Israel braces for weekend violence after spate of shootings and eviction protests,NBC,2021-05-07,2021,https://www.nbcnews.com/news/world/israel-braces-weekend-violence-after-spate-shootings-eviction-protests-n1266697,starter
"Walz appointee with apparent CCP ties could expose potential veep's national security weakness, lawmaker says",FoxNews,2024-09-17,2024,https://www.foxnews.com/politics/walz-appointee-chang-wangs-chinese-political-ties-highlight-potential-veeps-natsec-weakness-lawmaker-says,starter
15 Bestselling Car Accessories on Amazon in 2026,NBC,2023-03-13,2023,https://www.nbcnews.com/select/shopping/best-car-accessories-amazon-ncna1303524,starter
The best digital photo frames to personalize your home this year,NBC,2021-12-13,2021,https://www.nbcnews.com/select/shopping/best-digital-photo-frames-ncna1285876,starter
Caregiving for a spouse during good times and bad: One military man's incredible story,FoxNews,2023-02-17,2023,https://www.foxnews.com/lifestyle/caregiving-spouse-good-times-bad-military-man-incredible-story,starter
9/11 survivor recounts haunting escape from 81st floor of World Trade Center tower,FoxNews,2024-09-11,2024,https://www.foxnews.com/us/9-11-survivor-recounts-haunting-escape-from-81st-floor-world-trade-center-tower,starter
"Prigozhin plane likely sabotage, officials and experts say",NBC,2023-08-25,2023,https://www.nbcnews.com/news/world/prigozhin-plane-crash-sabotage-explosion-evidence-rcna101756,starter
"Harris makes gains in Latino voter support, but many voters still in play, poll finds",NBC,2024-08-14,2024,https://www.nbcnews.com/news/latino/harris-poll-latino-voter-support-rcna166532,starter
Who is the alleged Georgia school shooter? What we know,FoxNews,2024-09-04,2024,https://www.foxnews.com/us/who-georgia-school-shooter-what-we-know,starter
"Hero Trump rally victim Corey Comperatore died shielding family and 'would've done it again,' friend says",FoxNews,2024-07-15,2024,https://www.foxnews.com/us/hero-trump-rally-victim-corey-comperatore-died-shielding-family-wouldve-done-again-friend-says,starter
How a tight circle of aides is trying to keep Trump out of trouble,NBC,2023-04-08,2023,https://www.nbcnews.com/politics/donald-trump/tight-circle-aides-trying-keep-trump-trouble-rcna78335,starter
Biden orders declassification of Sept. 11 investigation documents,NBC,2021-09-03,2021,https://www.nbcnews.com/politics/white-house/biden-orders-declassification-sept-11-investigation-documents-n1278487,starter
"'We are the underdogs': Harris introduces running mate Walz as a coach, veteran and protector of reproductive rights",NBC,2024-08-07,2024,https://www.nbcnews.com/politics/2024-election/-are-underdogs-harris-introduces-running-mate-walz-coach-veteran-prote-rcna165350,starter
"Iranian attack on Israel was a 'spectacular failure,' says CIA director William Burns",NBC,2024-04-19,2024,https://www.nbcnews.com/politics/national-security/cia-director-iranian-attack-israel-was-spectacular-failure-rcna148461,starter
Fox Nation Patriot Awards moves to New York with tickets now on sale,FoxNews,2024-09-27,2024,https://www.foxnews.com/media/fox-nation-patriot-awards-moves-new-york-tickets-now-sale.print,starter
Harris heads to southern border looking to flip script on immigration criticisms,FoxNews,2024-09-27,2024,https://www.foxnews.com/politics/harris-heads-southern-border-looking-flip-script-immigration-criticisms,starter
"Tim Walz's selection as Harris running mate draws skepticism, even among anti-Trump figures",FoxNews,2024-08-07,2024,https://www.foxnews.com/media/tim-walzs-selection-harris-running-mate-draws-skepticism-even-among-anti-trump-figures,starter
Most people think the U.S. crime rate is rising. They're wrong.,NBC,2023-12-16,2023,https://www.nbcnews.com/news/us-news/people-think-crime-rate-up-actually-down-rcna129585,starter
Back to the Cold War: Russia uses Mexico as a hub for spying on the U.S.,NBC,2024-09-21,2024,https://www.nbcnews.com/investigations/cold-war-russia-uses-mexico-hub-spying-us-rcna171819,starter
Bears legend Dick Butkus takes shot at Packers' Aaron Rodgers after getting verified on Twitter,FoxNews,2022-01-22,2022,https://www.foxnews.com/sports/bears-dick-butkus-takes-shot-packers-aaron-rodgers-after-verified-twitter,starter
"'We’re dying, and everyone is watching': Humanitarian crisis threatens Gaza",NBC,2023-10-15,2023,https://www.nbcnews.com/news/world/humanitarian-crisis-grips-gaza-rcna120467,starter
5 key takeaways from Kamala Harris' '60 Minutes' interview,FoxNews,2024-10-08,2024,https://www.foxnews.com/politics/5-key-takeaways-from-kamala-harris-60-minutes-interview.print,starter
FDA authorizes Novavax's updated Covid vaccine,NBC,2023-10-03,2023,https://www.nbcnews.com/health/health-news/fda-authorizes-novavaxs-updated-covid-vaccine-rcna118665,starter
Biden sets 10-year deadline for U.S. cities to replace lead pipes,NBC,2024-10-08,2024,https://www.nbcnews.com/science/environment/lead-pipes-biden-sets-10-year-deadline-cities-replace-rcna174465,starter
The 43+ Best Gifts for Mom in 2024 | NBC Select,NBC,2024-10-22,2024,https://www.nbcnews.com/select/shopping/best-gift-ideas-mom-ncna1286378,starter
Historical time capsule containing letter from President Coolidge unveiled at National WWI Museum,FoxNews,2024-10-18,2024,https://www.foxnews.com/travel/historical-time-capsule-containing-letter-president-coolidge-unveiled-national-wwi-museum,starter
Vietnam War formally ends: This Day in History,FoxNews,2020-01-27,2020,https://www.foxnews.com/world/vietnam-war-formally-ends-this-day-in-history,starter
Charges in Beverly Hills attack on Jewish couple could amount to life in prison,NBC,2023-12-13,2023,https://www.nbcnews.com/news/us-news/charges-beverly-hills-attack-jewish-couple-amount-life-prison-rcna129432,starter
Middle-class new homeowners are increasingly cost-burdened,NBC,2024-10-14,2024,https://www.nbcnews.com/data-graphics/middle-class-new-homeowners-cost-burdened-house-poor-rcna163853,starter
JD Vance says it would be 'very hard' for Trump to win without North Carolina,NBC,2024-09-14,2024,https://www.nbcnews.com/politics/2024-election/jd-vance-says-hard-trump-win-north-carolina-rcna171162,starter
"Yazidi woman held hostage for 10 years in Gaza rescued in Israel, US operation",FoxNews,2024-10-03,2024,https://www.foxnews.com/world/yazidi-woman-held-captive-10-years-gaza-freed-israel-us-operation,starter
Migrant crisis roils Boston area as school stands firm on contentious residency policy,FoxNews,2024-08-28,2024,https://www.foxnews.com/politics/migrant-crisis-roils-boston-area-school-stands-firm-residency-policy-amid-state-influx,starter
Kamala Harris struggling to say how she's different than Biden on 'The View' surprises CNN panel,FoxNews,2024-10-09,2024,https://www.foxnews.com/media/kamala-harris-struggling-how-shes-different-biden-the-view-surprises-cnn-panel.print,starter
Georgia abortion law: A look back at what Hollywood production companies have said about filming in the state,FoxNews,2022-07-29,2022,https://www.foxnews.com/entertainment/production-companies-said-filming-georgia-states-abortion-law.print,starter
"Democratic candidate Vicente Gonzalez claims Mayra Flores, supporters 'stole' Texas special election",FoxNews,2022-09-10,2022,https://www.foxnews.com/politics/democratic-candidate-vicente-gonzalez-claims-mayra-flores-supporters-stole-texas-special-election,starter
"Taylor Swift nude deepfake goes viral on X, despite platform rules",NBC,2024-01-25,2024,https://www.nbcnews.com/tech/misinformation/taylor-swift-nude-deepfake-goes-viral-x-platform-rules-rcna135669,starter
17 hostages released in second group amid temporary cease-fire in Gaza,NBC,2023-11-25,2023,https://www.nbcnews.com/news/world/17-hostages-released-second-group-israel-hamas-pause-fighting-gaza-rcna126651,starter
Jets acquire WR Davante Adams from Raiders,NBC,2024-10-15,2024,https://www.nbcnews.com/sports/nfl/jets-davante-adams-raiders-rcna173669,starter
Trump campaign targets Haley for first time on New Hampshire airwaves,NBC,2024-01-04,2024,https://www.nbcnews.com/politics/2024-election/trump-campaign-targets-haley-first-time-new-hampshire-airwaves-rcna132192,starter
"North Korea has most likely sent missiles to Russia, South says",NBC,2023-11-03,2023,https://www.nbcnews.com/news/world/north-korea-missiles-russia-ukraine-rcna123453,starter
Election 2024: Trump campaigns in Georgia; Harris weighs trip to southern border,NBC,2024-09-24,2024,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna172156/rcrd56341?canonicalCard=true,starter
"Air Force general predicts war with China in 2025, tells officers to get ready",NBC,2023-01-27,2023,https://www.nbcnews.com/politics/national-security/us-air-force-general-predicts-war-china-2025-memo-rcna67967,starter
DNC 2024 highlights: Biden passes torch to Harris in Democratic convention speech,NBC,2024-08-19,2024,https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52541?canonicalCard=true,starter
The Taliban publish vice laws that ban women's voices and bare faces in public,NBC,2024-08-23,2024,https://www.nbcnews.com/news/world/taliban-publish-laws-ban-womens-voices-bare-faces-public-rcna167904,starter
Top senators briefed on 'major errors' leading up to Trump assassination attempt,FoxNews,2024-09-13,2024,https://www.foxnews.com/politics/top-senators-briefed-major-errors-leading-up-trump-assassination-attempt,starter
What a ‘complete’ Israel siege of the Gaza Strip could look like,NBC,2023-10-09,2023,https://www.nbcnews.com/news/world/israel-promises-complete-siege-gaza-strip-look-rcna119552,starter
"5 Best Handheld Gaming Consoles, According to Experts | NBC Select",NBC,2023-03-03,2023,https://www.nbcnews.com/select/shopping/best-handheld-gaming-systems-ncna1291097,starter
Modi accused of hate speech for calling Muslims 'infiltrators' at a rally days into India's election,NBC,2024-04-23,2024,https://www.nbcnews.com/news/world/india-modi-accused-hate-speech-calling-muslims-infiltrators-rcna148916,starter
Israel-Hamas war: Palestinians return to Khan Younis; Hamas studying Gaza cease-fire proposal,NBC,2024-04-09,2024,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna146956,starter
States are rapidly adopting laws regulating political deepfakes,NBC,2024-08-07,2024,https://www.nbcnews.com/tech/tech-news/states-are-rapidly-adopting-laws-regulating-political-deepfakes-rcna164578,starter
"The Best Treatments for Acne Scars, According to Dermatologists | NBC Select",NBC,2021-07-17,2021,https://www.nbcnews.com/select/shopping/best-acne-scar-treatments-ncna1273575,starter
"In 9/11 speech, Bush pays tribute to 'America I know,' calls out domestic terrorism threat",NBC,2021-09-11,2021,https://www.nbcnews.com/news/us-news/9-11-speech-bush-pays-tribute-america-i-know-calls-n1278986,starter
Trump Media plummets 10% as post-lockup selloff picks up steam,NBC,2024-09-23,2024,https://www.nbcnews.com/business/business-news/trump-media-stock-scrapes-new-52-week-low-heavy-trading-djt-lockup-lif-rcna172272,starter
The Trump campaign's big bet on a new GOTV strategy worries some Republicans,NBC,2024-09-15,2024,https://www.nbcnews.com/politics/2024-election/trump-campaign-big-bet-new-gotv-strategy-worries-republicans-rcna170516,starter
New Jersey governor appoints former aide to fill Sen. Bob Menendez's seat,NBC,2024-08-16,2024,https://www.nbcnews.com/politics/congress/new-jersey-governor-appoints-former-aide-fill-sen-bob-menendezs-seat-rcna166679,starter
"Florida Senate primary winners Rick Scott, Debbie Mucarsel-Powell to face off in November election",NBC,2024-08-21,2024,https://www.nbcnews.com/politics/2024-election/rick-scott-debbie-mucarsel-powell-florida-primary-senate-rcna167143,starter
Walz mocked after being caught on video struggling to load his own shotgun,FoxNews,2024-10-13,2024,https://www.foxnews.com/politics/walz-mocked-after-being-caught-video-struggling-load-his-own-shotgun.print,starter
"BTS’ V pens letter as Jungkook and Jimin, final two members joining South Korean military, begin service",NBC,2023-12-12,2023,https://www.nbcnews.com/news/asian-america/bts-v-pens-letter-jungkook-jimin-final-two-members-joining-south-korea-rcna129288,starter
"These 10 restaurants are considered the 'best of the best' in the US, says Tripadvisor",FoxNews,2024-09-25,2024,https://www.foxnews.com/food-drink/10-restaurants-best-best-us-says-tripadvisor,starter
Hamas leader Ismail Haniyeh killed in Iran,NBC,2024-07-31,2024,https://www.nbcnews.com/news/world/live-blog/live-updates-hamas-leader-ismail-haniyeh-killed-iran-rcna164428,starter
"Lebanese fear a return to the 2006 war with Israel, or worse — a situation like Gaza",NBC,2024-09-26,2024,https://www.nbcnews.com/news/world/lebanese-fear-return-2006-war-israel-worse-situation-gaza-rcna172583,starter
"On this day in history, August 10, 1776, Declaration of Independence reaches London",FoxNews,2024-08-10,2024,https://www.foxnews.com/lifestyle/this-day-history-august-10-declaration-independence-reaches-london,starter
Trump discusses using military to expel illegal immigrants in second term: 'These aren't civilians',FoxNews,2024-04-30,2024,https://www.foxnews.com/media/trump-discusses-using-military-expel-illegal-immigrants-second-term-arent-civilians.print,starter
